Edge,Ollivier-Ricci Curvature
"('497', '786')",-0.015853149770544972
"('497', '821')",-0.025897151313355238
"('497', '891')",-0.06607843137254799
"('497', '977')",-0.05662264905962289
"('497', '984')",-0.027216856892009478
"('497', '995')",-0.03172905525846659
"('546', '26')",-0.04131355932203218
"('546', '30')",0.017692536425810035
"('546', '48')",-0.04789121009065789
"('546', '143')",-0.05824017309772711
"('546', '221')",-0.046241709653646934
"('546', '243')",-0.04935194416749589
"('546', '305')",0.002542372881356947
"('546', '311')",-0.026063319475535973
"('546', '372')",-0.03019067796610031
"('546', '433')",-0.013115415657787288
"('546', '500')",-0.024502579218864007
"('546', '510')",-0.042835130970723556
"('546', '607')",-0.038384845463607764
"('546', '689')",-0.04850342589253409
"('546', '723')",-0.0277966101694902
"('546', '767')",-0.041767554479418045
"('546', '780')",-0.029335071707951688
"('546', '814')",-0.09734897870490866
"('546', '837')",-0.029817953546766862
"('546', '936')",-0.014175654853620268
"('546', '954')",-0.023504956827629986
"('557', '103')",-0.09069767441860366
"('557', '127')",-0.026485788113694175
"('557', '252')",-0.056289640591965284
"('557', '307')",-0.08562367864693332
"('557', '359')",-0.09366925064599507
"('557', '403')",-0.040104413858566446
"('557', '408')",-0.07221542227662225
"('557', '607')",-0.07546739626082855
"('557', '655')",-0.04651162790697705
"('557', '689')",-0.03661553686293795
"('557', '732')",-0.04129093497864256
"('557', '737')",-0.011815453863464942
"('557', '818')",-0.11153298528713762
"('557', '960')",-0.06274681878016697
"('589', '104')",-0.01173881144534028
"('589', '118')",-0.031140042223785303
"('589', '135')",0.016590761223162054
"('589', '223')",-0.039057002111188455
"('589', '339')",-0.007902298850573697
"('589', '375')",-0.06189213085764678
"('589', '392')",-0.052681992337162864
"('589', '443')",0.017084639498435195
"('589', '510')",0.02194357366771371
"('589', '559')",-0.0431034482758601
"('589', '599')",-0.034841954022987176
"('589', '667')",-0.012931034482757786
"('589', '704')",-0.06446776611693972
"('682', '64')",-0.08842105263157807
"('682', '241')",-0.0877192982456152
"('682', '287')",-0.10310612597066404
"('682', '336')",-0.03618421052631504
"('682', '513')",-0.08985879332477453
"('682', '723')",-0.09473684210526256
"('682', '854')",-0.08999999999999964
"('682', '915')",-0.045149638802888914
"('682', '952')",-0.07526315789473648
"('740', '89')",-0.008643617021275363
"('740', '114')",-0.022306108442003536
"('740', '183')",-0.03980782429649943
"('740', '308')",-0.059229442208165395
"('740', '355')",-0.11453900709219789
"('740', '520')",-0.06542553191489264
"('740', '590')",-0.03271778402248038
"('740', '699')",-0.02292736610418089
"('740', '752')",-0.09870945238925577
"('740', '840')",-0.0824468085106369
"('740', '925')",-0.004531126871553326
"('740', '960')",-0.04315535929345593
"('837', '40')",-0.06233062330623351
"('837', '50')",0.00016835016835259342
"('837', '103')",-0.03518518518518565
"('837', '272')",-0.008585858585856476
"('837', '305')",0.008148148148147683
"('837', '316')",-0.009259259259260633
"('837', '612')",0.03009259259259356
"('837', '626')",-0.059523809523809756
"('837', '665')",-0.05404823428079153
"('837', '752')",-0.007134183363691093
"('837', '780')",-0.009971509971510528
"('837', '840')",0.0018518518518529925
"('984', '34')",-0.02221450885109344
"('984', '117')",-0.034825870646765456
"('984', '153')",-0.011194029850745135
"('984', '305')",-0.04194029850746239
"('984', '344')",-0.010364842454395617
"('984', '365')",-0.05573197840584365
"('984', '413')",0.014766592569068315
"('984', '415')",-0.05294953802416558
"('984', '626')",-0.03056147832267264
"('984', '841')",-0.004007739082366957
"('984', '925')",-0.021144278606965772
"('984', '957')",-0.006327060350421521
"('26', '40')",-0.04446138211382067
"('26', '243')",-0.052083333333331705
"('26', '272')",-0.04526515151515098
"('26', '309')",-0.11204954954954971
"('26', '378')",-0.04889455782312857
"('26', '422')",-0.04017857142856984
"('26', '436')",-0.01988636363636309
"('26', '446')",-0.08152173913043304
"('26', '704')",-0.04846014492753348
"('26', '821')",-0.09355345911949486
"('26', '929')",-0.04166666666666563
"('26', '945')",-0.021780303030302983
"('26', '960')",-0.0568003144654079
"('40', '89')",-0.06059451219512191
"('40', '155')",-0.039634146341462895
"('40', '179')",-0.08897922312556505
"('40', '259')",-0.04682926829268341
"('40', '415')",0.007839721254355725
"('40', '422')",-0.049216027874563695
"('40', '451')",-0.0524620340543025
"('40', '474')",-0.0903434544549524
"('40', '478')",-0.09923481587756977
"('40', '601')",0.011257035647279423
"('40', '655')",-0.06948383437322714
"('40', '752')",-0.04258296681327467
"('40', '954')",-0.06948918545789184
"('243', '90')",-0.037365889752126735
"('243', '158')",-0.02784313725490062
"('243', '346')",-0.0618401206636483
"('243', '421')",0.021671826625386026
"('243', '471')",-0.049019607843135304
"('243', '543')",-0.03730272596843531
"('243', '605')",-0.01470588235293957
"('243', '665')",-0.048107615139077575
"('243', '667')",-0.0846530920060311
"('243', '675')",0.003921568627452965
"('243', '679')",-0.021408563425369564
"('243', '699')",-0.03211629479377809
"('243', '829')",-0.020220588235292603
"('243', '883')",-0.05686274509803724
"('243', '925')",-0.03976034858387911
"('272', '30')",0.011004784688994906
"('272', '241')",-0.025358851674641025
"('272', '351')",-0.024512987012984988
"('272', '404')",0.0006861063464845829
"('272', '422')",-0.0027597402597385745
"('272', '474')",0.0033395176252336567
"('272', '678')",-0.004356060606060419
"('272', '687')",-0.06212121212121002
"('272', '720')",-0.09393939393939288
"('272', '732')",-0.04100185528756861
"('272', '840')",-0.015151515151512918
"('272', '851')",-0.04177949709864581
"('272', '909')",-0.025677830940988855
"('272', '960')",-0.007032590051456955
"('309', '65')",-0.04474474474474377
"('309', '71')",-0.03435639028859283
"('309', '319')",-0.09811985898942321
"('309', '330')",-0.08301158301158229
"('309', '365')",-0.08625646923519215
"('309', '409')",-0.027686222808173566
"('309', '417')",-0.10360360360360188
"('309', '576')",-0.04079079079079162
"('309', '605')",-0.10867117117117053
"('309', '635')",-0.05642484589852925
"('309', '732')",-0.11307225592939796
"('309', '857')",-0.06660231660231597
"('309', '862')",-0.10189189189189185
"('309', '915')",-0.07207207207207067
"('378', '31')",-0.07959183673469417
"('378', '64')",-0.055918367346939
"('378', '89')",-0.03459821428571419
"('378', '127')",-0.05801209372637994
"('378', '190')",-0.07332700522069291
"('378', '328')",-0.01996450754214707
"('378', '409')",-0.013190642110502804
"('378', '451')",-0.0899114362726221
"('378', '520')",-0.09387755102040685
"('378', '532')",-0.05238095238095175
"('378', '732')",-0.05102040816326525
"('378', '743')",-0.011337868480724822
"('378', '845')",-0.006424792139078983
"('378', '848')",0.0240883238541314
"('378', '902')",-0.012755102040815425
"('378', '954')",-0.022140931844436107
"('378', '977')",-0.05102040816326525
"('422', '30')",0.00031328320801893295
"('422', '65')",-0.05416666666666492
"('422', '153')",-0.06112637362637163
"('422', '230')",0.020012315270937053
"('422', '265')",-0.045807453416148114
"('422', '305')",-0.006785714285713729
"('422', '404')",-0.06789083557951314
"('422', '407')",-0.011759581881533032
"('422', '488')",-0.028571428571427138
"('422', '584')",-0.012780112044816327
"('422', '651')",-0.04616724738675959
"('422', '786')",-0.04901215805470982
"('422', '797')",-0.02707373271889235
"('422', '902')",-0.04464285714285521
"('422', '925')",-0.05886243386243328
"('436', '43')",-0.03246753246753187
"('436', '89')",-0.0040246212121211045
"('436', '97')",-0.024728416237849604
"('436', '120')",-0.026767676767675663
"('436', '141')",-0.04829545454545414
"('436', '190')",0.0036997885835100552
"('436', '344')",-0.005050505050505194
"('436', '392')",-0.04494949494949396
"('436', '407')",-0.02790096082778959
"('436', '613')",-0.034090909090908506
"('436', '629')",-0.0541958041958035
"('436', '631')",-0.031060606060604012
"('436', '655')",-0.06712473572938626
"('436', '728')",-0.01298701298701288
"('436', '732')",-0.01592455163883777
"('436', '753')",-0.09569377990430605
"('436', '845')",-0.02777777777777768
"('436', '893')",-0.07456140350877183
"('436', '908')",0.013111888111889458
"('436', '948')",-0.03386809269162083
"('436', '953')",-0.05909090909090864
"('446', '30')",-0.05758962623951236
"('446', '51')",-0.01832907075873691
"('446', '407')",-0.0007953340402955256
"('446', '547')",-0.07231588287488866
"('446', '631')",-0.03442028985507117
"('446', '646')",-0.06767842493847409
"('446', '840')",-0.0612318840579702
"('446', '919')",-0.026167471819647625
"('446', '954')",-0.0389663658736672
"('704', '134')",-0.009903381642511366
"('704', '223')",-0.06743566992014127
"('704', '252')",-0.08053359683794392
"('704', '279')",-0.035426731078906926
"('704', '336')",0.011775362318842464
"('704', '471')",-0.06692242114236802
"('704', '499')",-0.027280477408353265
"('704', '510')",-0.0007905138339898699
"('704', '655')",-0.03361981799797542
"('704', '722')",-0.04076086956521596
"('704', '753')",-0.0635011441647586
"('704', '761')",-0.007729468599033451
"('704', '821')",-0.07054963084495491
"('704', '953')",-0.04402173913043406
"('821', '51')",0.013503514613392054
"('821', '134')",-0.06981132075471685
"('821', '180')",-0.009733453129678438
"('821', '268')",-0.05960548885077066
"('821', '409')",-0.06810860561435716
"('821', '513')",-0.08628624022089282
"('821', '532')",-0.05031446540880391
"('821', '563')",-0.06856879889553524
"('821', '566')",-0.05164694595458874
"('821', '570')",-0.04571843251088503
"('821', '617')",-0.004994450610432688
"('821', '639')",0.010011551790527151
"('821', '666')",-0.05534591194968508
"('821', '824')",-0.08524258760107495
"('821', '846')",-0.035337384074192624
"('821', '903')",-0.030188679245282346
"('929', '104')",-0.04809397163120366
"('929', '112')",-0.026893939393938027
"('929', '118')",-0.06058673469387643
"('929', '169')",-0.06580284552845472
"('929', '221')",-0.03487318840579534
"('929', '317')",-0.10763888888889017
"('929', '346')",-0.09054487179487003
"('929', '413')",-0.01662234042553057
"('929', '565')",-0.0814393939393947
"('929', '601')",-0.05929487179487025
"('929', '612')",-0.03571428571428403
"('929', '668')",-0.07291666666666674
"('929', '841')",-0.038194444444444864
"('929', '851')",-0.03102836879432469
"('929', '854')",0.00041666666666750896
"('929', '952')",-0.05166666666666608
"('929', '980')",-0.07291666666666607
"('945', '97')",-0.06389365351629439
"('945', '104')",-0.025145067698258083
"('945', '153')",-0.09790209790209681
"('945', '183')",-0.08980938416422246
"('945', '256')",-0.052033492822966876
"('945', '287')",-0.06110283159463381
"('945', '372')",-0.06912878787878851
"('945', '518')",-0.07610993657505172
"('945', '612')",-0.11850649350649256
"('945', '640')",-0.021306818181818343
"('945', '679')",-0.05426716141001786
"('945', '770')",-0.03837555886736155
"('945', '775')",4.440892098500626e-16
"('945', '960')",-0.01758147512864472
"('945', '977')",-0.04058441558441461
"('960', '30')",-0.02664680569347988
"('960', '104')",-0.01585708550782794
"('960', '522')",-0.007887411073305817
"('960', '565')",-0.037092624356774406
"('960', '590')",-0.01886792452830166
"('960', '675')",-0.04989517819706468
"('960', '804')",-0.023480083857441825
"('960', '903')",-0.043396226415094
"('960', '976')",-0.035966981132074416
"('71', '46')",-0.007311399135923935
"('71', '105')",0.00406779661017076
"('71', '158')",0.009830508474578337
"('71', '180')",0.0010761366693577967
"('71', '245')",-0.02824858757062021
"('71', '253')",-0.00655580428525715
"('71', '314')",-0.010713143588103602
"('71', '344')",0.011770244821093123
"('71', '346')",-0.06084311169056811
"('71', '365')",-0.04147133068878328
"('71', '408')",-0.03590544157002551
"('71', '563')",-0.03038445638693643
"('71', '576')",0.02291274325172754
"('71', '612')",-0.04615617433413899
"('71', '672')",-0.01263191557403287
"('71', '804')",-0.03352165725046907
"('71', '854')",0.008135593220339632
"('71', '948')",-0.01877700232635271
"('307', '51')",-0.029946524064170754
"('307', '105')",-0.008181818181816514
"('307', '183')",-0.008357771260996127
"('307', '297')",-0.03307543520309442
"('307', '543')",-0.035698447893568686
"('307', '607')",0.0042780748663110435
"('307', '632')",-0.08160173160173145
"('307', '651')",-0.029933481152992103
"('307', '672')",-0.051629502572898556
"('307', '698')",-0.047368421052629506
"('307', '775')",-0.06363636363636216
"('307', '824')",-0.008603896103894115
"('307', '873')",0.005681818181819787
"('307', '898')",-0.04655172413792896
"('559', '114')",-0.08557347670250892
"('559', '120')",-0.06388888888888689
"('559', '319')",-0.04589371980676327
"('559', '336')",-0.10069444444444331
"('559', '344')",-0.07407407407407596
"('559', '403')",-0.12103174603174538
"('559', '509')",-0.08464360587001996
"('559', '518')",-0.10303617571059442
"('559', '563')",-0.0548780487804883
"('559', '732')",-0.11904761904761818
"('559', '752')",-0.07604735883424407
"('570', '33')",-0.07926829268292623
"('570', '117')",-0.035256410256408355
"('570', '135')",0.0018142235123365102
"('570', '180')",-0.03250915750915584
"('570', '336')",-0.04326923076922884
"('570', '339')",-0.028044871794870474
"('570', '348')",-0.062499999999998224
"('570', '366')",-0.11312217194569918
"('570', '495')",-0.01714046822742321
"('570', '532')",-0.018376068376066534
"('570', '631')",-0.08012820512820307
"('570', '668')",-0.042832167832167256
"('570', '678')",-0.057692307692306155
"('570', '691')",-0.07528641571194616
"('570', '753')",-0.10475708502024195
"('570', '814')",-0.08974358974358765
"('629', '108')",-0.11923076923076859
"('629', '183')",-0.057278742762613355
"('629', '219')",-0.06971153846153699
"('629', '259')",-0.10615384615384493
"('629', '372')",-0.11698717948717774
"('629', '627')",-0.07772435897435814
"('629', '780')",-0.044871794871792936
"('629', '903')",-0.08041958041957975
"('629', '991')",-0.11043123543123468
"('733', '46')",-0.02963458110516881
"('733', '181')",-0.055454545454544535
"('733', '230')",-0.047805642633227174
"('733', '279')",-0.05723905723905687
"('733', '499')",-0.030303030303029832
"('733', '631')",-0.06287878787878709
"('733', '675')",-0.04242424242424159
"('733', '728')",-0.05078849721706802
"('733', '752')",-0.04936661698956635
"('733', '811')",-0.010101010101009722
"('733', '816')",-0.01999999999999913
"('733', '946')",-0.09207459207459223
"('804', '117')",-0.04166666666666452
"('804', '142')",-0.08412698412698272
"('804', '241')",-0.07076023391812969
"('804', '288')",-0.07344173441734392
"('804', '310')",-0.04324324324324258
"('804', '317')",-0.040740740740740966
"('804', '392')",-0.09999999999999876
"('804', '566')",-0.037476459510356275
"('804', '588')",-0.04555555555555535
"('804', '668')",-0.032575757575757924
"('804', '824')",-0.03690476190476022
"('804', '977')",-0.06621315192743649
"('804', '996')",-0.007407407407408195
"('811', '158')",-0.07777777777777706
"('811', '241')",-0.052631578947369695
"('811', '265')",-0.09299516908212624
"('811', '317')",-0.005555555555555758
"('811', '413')",-0.039716312056736536
"('811', '578')",-0.08235294117646896
"('811', '588')",-0.015555555555555323
"('811', '605')",-0.036805555555554426
